L	o	s	s	 	c	l	a	s	s	i	f																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
1.7842820882797241	1.6455495357513428	1.5839283466339111	1.517025113105774	1.5076088905334473	1.4798275232315063	1.4562305212020874	1.4743671417236328	1.4560707807540894	1.445614218711853	1.4398170709609985	1.445651888847351	1.4396992921829224	1.4354629516601562	1.4049100875854492	1.4622243642807007	1.4317399263381958	1.4250601530075073	1.4185758829116821	1.435702919960022	1.4448635578155518	1.4031771421432495	1.4051666259765625	1.4394454956054688	1.4080418348312378	1.4354474544525146	1.4231417179107666	1.4118821620941162	1.4225518703460693	1.4048320055007935	1.443831443786621	1.3737927675247192	1.4057811498641968	1.4079116582870483	1.4036970138549805	1.3996330499649048	1.4140273332595825	1.3768419027328491	1.3650025129318237	1.417486310005188	1.392224907875061	1.3778668642044067	1.4101452827453613	1.3460073471069336	1.3818985223770142	1.3548567295074463	1.3725429773330688	1.3502269983291626	1.3548818826675415	1.356003761291504	1.3099431991577148	1.3868414163589478	1.3468347787857056	1.334897756576538	1.3559550046920776	1.3176016807556152	1.3207215070724487	1.343266248703003	1.333202600479126	1.3217320442199707	1.3193676471710205	1.3273513317108154	1.327362060546875	1.3088605403900146	1.2954814434051514	1.336482048034668	1.3348087072372437	1.287114143371582	1.2961077690124512	1.3145381212234497	1.307155728340149	1.2967442274093628	1.2988264560699463	1.298391342163086	1.3080768585205078	1.281977653503418	1.3235124349594116	1.256290078163147	1.3138192892074585	1.2613276243209839	1.2819393873214722	1.2849382162094116	1.2602646350860596	1.3012040853500366	1.2725127935409546	1.2856217622756958	1.220261812210083	1.3240904808044434	1.2791224718093872	1.2518916130065918	1.263120174407959	1.2587811946868896	1.2661844491958618	1.239329218864441	1.2398806810379028	1.2535150051116943	1.2434316873550415	1.2481029033660889	1.2398338317871094	1.2388423681259155	1.229973316192627	1.2356723546981812	1.2126576900482178	1.2473957538604736	1.2379846572875977	1.2136894464492798	1.2136050462722778	1.2336608171463013	1.2136327028274536	1.2208462953567505	1.2077146768569946	1.2308533191680908	1.2255187034606934	1.203884243965149	1.232985019683838	1.1874269247055054	1.2137486934661865	1.1992557048797607	1.1992675065994263	1.2139884233474731	1.1889516115188599	1.2228742837905884	1.1869012117385864	1.2169662714004517	1.2158108949661255	1.1884829998016357	1.1705857515335083	1.2255890369415283	1.1998059749603271	1.1977542638778687	1.194615125656128	1.1939295530319214	1.173035740852356	1.2093431949615479	1.1694581508636475	1.2118662595748901	1.2068939208984375	1.1697348356246948	1.189109444618225	1.1872771978378296	1.197141408920288	1.1744740009307861	1.1946910619735718	1.1785874366760254	1.1852105855941772	1.1883726119995117	1.1765207052230835	1.1906275749206543	1.1712067127227783	1.1940410137176514	1.1800346374511719	1.1803383827209473	1.181688904762268	1.1816456317901611	1.1645004749298096	1.192781686782837	1.183060884475708	1.175406813621521	1.1758944988250732	1.179687261581421	1.1802321672439575	1.1760300397872925	1.1841524839401245	1.1731371879577637	1.2057456970214844	1.1422619819641113	1.1716419458389282	1.1841421127319336	1.1881392002105713	1.1609134674072266	1.1864397525787354	1.1701115369796753	1.1629480123519897	1.1798481941223145	1.1649647951126099	1.1856197118759155	1.1694895029067993	1.1757309436798096	1.1531206369400024	1.19277024269104	1.160579800605774	1.1798222064971924	1.1545350551605225	1.1870861053466797	1.1701240539550781	1.1731865406036377	1.1681591272354126	1.1720216274261475	1.1901166439056396	1.1493231058120728	1.1475516557693481	1.1918085813522339	1.1790919303894043	1.157553791999817	1.14713454246521	1.1846266984939575	1.1845136880874634	1.1497222185134888	1.1633144617080688	1.1759486198425293	1.1651620864868164	1.1647552251815796	1.1663110256195068	1.1625088453292847	1.1633379459381104	1.1635453701019287	1.1908608675003052	1.1351667642593384	1.1793200969696045	1.1477339267730713	1.1570916175842285	1.1677956581115723	1.1591918468475342	1.1628377437591553	1.168265700340271	1.1607648134231567	1.1610043048858643	1.1581227779388428	1.1688745021820068	1.1508389711380005	1.1502338647842407	1.167258381843567	1.1794499158859253	1.1323699951171875	1.1604297161102295	1.1481839418411255	1.162068486213684	1.1456900835037231	1.157327651977539	1.1454367637634277	1.150201439857483	1.152742624282837	1.1547880172729492	1.1395223140716553	1.1715773344039917	1.1145217418670654	1.138312816619873	1.1467915773391724	1.1546648740768433	1.130481481552124	1.126245379447937	1.1514431238174438	1.1522719860076904	1.1233086585998535	1.1465762853622437	1.1327873468399048	1.1521363258361816	1.1364703178405762	1.1187303066253662	1.152740240097046	1.133739709854126	1.1419172286987305	1.140343427658081	1.1296082735061646	1.1297239065170288	1.139845371246338	1.1300023794174194	1.1258622407913208	1.1331076622009277	1.1312059164047241	1.1277496814727783	1.1342518329620361	1.1206384897232056	1.1355890035629272	1.1264522075653076	1.1245061159133911	1.138728141784668	1.1190485954284668	1.1317908763885498	1.119067668914795	1.1226862668991089	1.1250898838043213	1.1213977336883545	1.1233559846878052	1.1055612564086914	1.1357319355010986	1.1179717779159546	1.1224027872085571	1.123754858970642	1.1244255304336548	1.1248365640640259	1.1129931211471558	1.127712368965149	1.1079388856887817	1.1322689056396484	1.1089255809783936	1.109443187713623	1.1298563480377197	1.1008433103561401	1.131401538848877	1.1164249181747437	1.1148319244384766	1.1057870388031006	1.123777151107788	1.1109530925750732	1.1167420148849487	1.1176822185516357	1.1084691286087036	1.1017671823501587	1.119450569152832	1.1094377040863037	1.1189782619476318	1.127443790435791	1.1022223234176636	1.1033587455749512	1.1213815212249756	1.1173087358474731	1.0986897945404053	1.1117680072784424	1.1052873134613037	1.112044095993042	1.1026164293289185	1.1018983125686646	1.1041419506072998	1.1155624389648438	1.0995534658432007	1.118883490562439	1.1089283227920532	1.1200945377349854	1.0909397602081299	1.1172913312911987	1.09462571144104	1.1166328191757202	1.0905300378799438	1.104280948638916	1.1108444929122925	1.1010087728500366	1.1045974493026733	1.1180943250656128	1.0794790983200073	1.1121467351913452	1.0999164581298828	1.1014466285705566	1.097602367401123	1.0995615720748901	1.099177598953247	1.1003060340881348	1.103377103805542	1.098943829536438	1.1032391786575317	1.0867193937301636	1.1047542095184326	1.0985755920410156	1.0957993268966675	1.0875208377838135	1.111675500869751	1.1042745113372803	1.0843955278396606	1.0826966762542725	1.1118327379226685	1.0902917385101318	1.106027364730835	1.091522455215454	1.1305171251296997	1.1013741493225098	1.1048468351364136	1.1045334339141846	1.0978326797485352	1.0999151468276978	1.0949156284332275	1.0806968212127686	1.1119060516357422	1.0904351472854614	1.0953415632247925	1.1121270656585693	1.0787208080291748	1.0932849645614624	1.0871626138687134	1.0909290313720703	1.0920774936676025	1.0962985754013062	1.112901210784912	1.085280418395996	1.1079039573669434	1.1198443174362183	1.0790038108825684	1.0959525108337402	1.10185706615448	1.1072440147399902	1.0815993547439575	1.0991376638412476	1.0870026350021362	1.095192551612854	1.0917048454284668	1.0842273235321045	1.1203519105911255	1.1071393489837646	1.0983119010925293	1.0842666625976562	1.1080172061920166	1.0977462530136108	1.0827499628067017	1.0818512439727783	1.0957471132278442	1.0778923034667969	1.0960601568222046	1.0917985439300537	1.0849491357803345	1.0894739627838135	1.0863007307052612	1.0834933519363403	1.0878914594650269	1.0924458503723145	1.076909065246582	1.0816001892089844	1.0796620845794678	1.0821654796600342	1.0813848972320557	1.0897084474563599	1.089200735092163	1.0802803039550781	1.0843126773834229	1.0724809169769287	1.1025854349136353	1.0769941806793213	1.0938146114349365	1.0738211870193481	1.0961856842041016	1.0732018947601318	1.0969445705413818	1.0799459218978882	1.0869516134262085	1.082517147064209	1.0745874643325806	1.0817593336105347	1.0804895162582397	1.0756583213806152	1.0828862190246582	1.0725384950637817	1.0848373174667358	1.0721009969711304	1.083051085472107	1.0860261917114258	1.073776125907898	1.0685750246047974	1.0880728960037231	1.0859626531600952	1.069617509841919	1.0712213516235352	1.087843656539917	1.0873137712478638	1.0677040815353394	1.0806007385253906	1.0736777782440186	1.0697424411773682	1.0845774412155151	1.0799347162246704	1.0707422494888306	1.0659421682357788	1.0852683782577515	1.0646940469741821	1.0877047777175903	1.0610418319702148	1.0958330631256104	1.0694103240966797	1.0779975652694702	1.071333408355713	1.0796271562576294	1.0681079626083374	1.0898770093917847	1.077804684638977	1.0948495864868164	1.0779832601547241	1.078954815864563	1.0823777914047241	1.0876164436340332	1.0942524671554565	1.0849286317825317	1.0825563669204712	1.073289394378662	1.0769281387329102	1.0915340185165405	1.088913917541504	1.0693563222885132	1.084532380104065	1.0701310634613037	1.0744860172271729	1.0837554931640625	1.0806605815887451	1.0717709064483643	1.0712131261825562	1.08289635181427	1.0795649290084839	1.0725616216659546	1.0693925619125366	1.0792171955108643	1.0708812475204468	1.0740610361099243	1.0758026838302612	1.0741294622421265	1.0677927732467651	1.0780893564224243	1.078061819076538	1.0696306228637695	1.070864200592041	1.0699557065963745	1.0803678035736084	1.0773166418075562	1.0747718811035156	1.1044725179672241	1.0887088775634766	1.0712074041366577	1.0773534774780273	1.075567603111267	1.0792008638381958	1.0806450843811035	1.0824204683303833	1.0771052837371826	1.081299901008606	1.0856119394302368	1.0788697004318237	1.0724936723709106	1.0819381475448608	1.0752573013305664	1.08127760887146	1.0662187337875366	1.0649635791778564	1.0835273265838623	1.0688937902450562	1.0759979486465454	1.0780049562454224	1.062669038772583	1.062970519065857	1.0826681852340698	1.084928274154663	1.0619598627090454	1.070663332939148	1.071724534034729	1.062157154083252	1.0785884857177734	1.0677028894424438	1.0766602754592896	1.0648561716079712	1.0834928750991821	1.0832149982452393	1.0736511945724487	1.0685919523239136	1.079506754875183	1.0621328353881836	1.0787683725357056	1.0752300024032593	1.0674586296081543	1.0640712976455688	1.0752456188201904	1.074174404144287	1.0712426900863647	1.0708515644073486	1.0677334070205688	1.0624589920043945	1.079237461090088	1.0779762268066406	1.0618748664855957	1.0645849704742432	1.0792670249938965	1.0647363662719727	1.0728939771652222	1.072065830230713	1.066498875617981	1.0634362697601318	1.0715097188949585	1.0759776830673218	1.0593715906143188	1.068608283996582	1.0674785375595093	1.062801480293274	1.0716373920440674	1.076857089996338	1.0606664419174194	1.0714762210845947	1.064695119857788	1.0634796619415283	1.0717873573303223	1.0646597146987915	1.0725058317184448	1.0784653425216675	1.054945468902588	1.0659672021865845	1.071610689163208	1.0661392211914062	1.0698970556259155	1.059118628501892	1.080573320388794	1.0582115650177002	1.0762450695037842	1.0749658346176147	1.0604074001312256	1.0773636102676392	1.0643784999847412	1.0708966255187988	1.0643770694732666	1.0674705505371094	1.0745021104812622	1.070239543914795	1.0645852088928223	1.0636019706726074	1.0717660188674927	1.0688421726226807	1.0707964897155762	1.0733039379119873	1.0624409914016724	1.06232750415802	1.0804495811462402	1.0769883394241333	1.0645511150360107	1.064531922340393	1.0786100625991821	1.0686880350112915	1.071024775505066	1.0625131130218506	1.0755822658538818	1.057381510734558	1.0918288230895996	1.0619868040084839	1.0728281736373901	1.0727733373641968	1.0630664825439453	1.0794717073440552	1.058039665222168	1.059704065322876	1.0748682022094727	1.0659488439559937	1.0679453611373901	1.0711032152175903	1.063378930091858	1.0544402599334717	1.080059289932251	1.0614075660705566	1.0732207298278809	1.073986291885376	1.0596100091934204	1.0727169513702393	1.0591591596603394	1.0743836164474487	1.0585284233093262	1.0700359344482422	1.0643030405044556	1.061347484588623	1.0712785720825195	1.0655860900878906	1.0669093132019043	1.066598892211914	1.06644868850708	1.0696438550949097	1.0640020370483398	1.0601222515106201	1.0718671083450317	1.0729844570159912	1.0612696409225464	1.065529704093933	1.0674594640731812	1.0607703924179077	1.070615530014038	1.0693485736846924	1.0617752075195312	1.0688395500183105	1.0744469165802002	1.0773588418960571	1.0630234479904175	1.0617718696594238	1.0695271492004395	1.0615158081054688	1.0696486234664917	1.0648574829101562	1.0710188150405884	1.071440577507019	1.0617467164993286	1.0727888345718384	1.0582960844039917	1.0658576488494873	1.0680553913116455	1.0648741722106934	1.06758451461792	1.0726357698440552	1.058969259262085	1.0717501640319824	1.062209963798523	1.0723357200622559	1.0574421882629395	1.064704418182373	1.065372347831726	1.0650548934936523	1.066672682762146	1.0732859373092651	1.0579805374145508	1.062324047088623	1.070142149925232	1.0646448135375977	1.0672547817230225	1.06143319606781	1.0699537992477417	1.0619193315505981	1.0690691471099854	1.068840503692627	1.0624239444732666	1.0728652477264404	1.0587117671966553	1.0607645511627197	1.0713573694229126	1.0637766122817993	1.0690479278564453	1.0739868879318237	1.058841347694397	1.0644117593765259	1.0650252103805542	1.064658284187317	1.0680439472198486	1.064700722694397	1.0662202835083008	1.0647873878479004	1.065190315246582	1.0646777153015137	1.0663938522338867	1.0640541315078735	1.0665249824523926	1.061241626739502	1.0686265230178833	1.0687854290008545	1.0610454082489014	1.0684254169464111	1.061150312423706	1.0570582151412964	1.0733946561813354	1.0683515071868896	1.0614882707595825	1.0648506879806519	1.0659233331680298	1.0649149417877197	1.0647364854812622	1.0600413084030151	1.0694501399993896	1.067495584487915	1.0623124837875366	1.0606976747512817	1.068559169769287	1.0598084926605225	1.070318341255188	1.0690414905548096	1.0616861581802368	1.0612192153930664	1.0693624019622803	1.0641525983810425	1.065819263458252	1.0637834072113037	1.0664546489715576	1.052814245223999	1.0766706466674805	1.0691003799438477	1.0607545375823975	1.069030523300171	1.0607564449310303	1.0751585960388184	1.0536621809005737	1.0599392652511597	1.0703083276748657	1.0503534078598022	1.0818349123001099	1.0649818181991577	1.0674989223480225	1.0684616565704346	1.0617717504501343	1.0697251558303833	1.0620758533477783	1.0753377676010132	1.0542881488800049	1.0644184350967407	1.0652724504470825	1.065111756324768	1.0653311014175415	1.06423819065094	1.0651988983154297	1.06876540184021	1.061522364616394	1.060965895652771	1.0694061517715454	1.057573676109314	1.0733280181884766	1.0611118078231812	1.0685865879058838	1.0639033317565918	1.0644570589065552	1.060610055923462	1.0693005323410034	1.0722548961639404	1.0566480159759521	1.067488431930542	1.060995101928711	1.0609008073806763	1.0696622133255005	1.0711393356323242	1.056731104850769	1.06315279006958	1.0657217502593994	1.052221417427063	1.0764211416244507	1.063586950302124	1.0650137662887573	1.0636357069015503	1.0656044483184814	1.0720082521438599	1.0571987628936768	1.0567253828048706	1.073542833328247	1.0629616975784302	1.0654783248901367	1.0593953132629395	1.0700912475585938	1.0766609907150269	1.0541704893112183	1.0638465881347656	1.0641820430755615	1.0601104497909546	1.0679513216018677	1.0673425197601318	1.060807704925537	1.059492588043213	1.0691843032836914	1.0679727792739868	1.059552550315857	1.0595866441726685	1.0685594081878662	1.0634300708770752	1.0650805234909058	1.0641552209854126	1.0646584033966064	1.0635567903518677	1.0648634433746338	1.0598196983337402	1.0705654621124268	1.0558502674102783	1.0721251964569092	1.0675249099731445	1.0603220462799072	1.0600171089172363	1.0685410499572754	1.0634287595748901	1.064079761505127	1.0636208057403564	1.0643271207809448	1.0668271780014038	1.0606969594955444	1.067244291305542	1.0611454248428345	1.0641138553619385	1.0649030208587646	1.0677827596664429	1.0608837604522705	1.0633916854858398	1.0645335912704468	1.074642539024353	1.0520401000976562	1.055757761001587	1.0722349882125854	1.052089810371399	1.0762883424758911	1.05902099609375	1.0680742263793945	1.0628089904785156	1.0645614862442017	1.0593984127044678	1.0683767795562744	1.074733853340149	1.0516568422317505	1.0671366453170776	1.0635638236999512	1.0577245950698853	1.0733038187026978	1.0637061595916748	1.0658528804779053	1.0709120035171509	1.0567536354064941	1.0669631958007812	1.0600367784500122	1.0623078346252441	1.0691996812820435	1.071081519126892	1.056403636932373	1.0674773454666138	1.061160922050476	1.067652702331543	1.0609227418899536	1.0713516473770142	1.0566370487213135	1.0614598989486694	1.0687862634658813	1.0633697509765625	1.0651957988739014	1.0549325942993164	1.0735523700714111	1.061970591545105	1.0697046518325806	1.0756783485412598	1.0652472972869873	1.0862802267074585	1.0622626543045044	1.0776958465576172	1.0653278827667236	1.0822513103485107	1.079438328742981	1.0633894205093384	1.079707384109497	1.0717344284057617	1.075669527053833	1.0801045894622803	1.0637507438659668	1.0753002166748047	1.0678178071975708	1.0684999227523804	1.0762715339660645	1.0667498111724854	1.0708093643188477	1.0688960552215576	1.0702382326126099	1.0682281255722046	1.0719326734542847	1.0569353103637695	1.0773371458053589	1.0734727382659912	1.0654187202453613	1.0680326223373413	1.0618780851364136	1.0603281259536743	1.0697132349014282	1.0637118816375732	1.0650042295455933	1.0718518495559692	1.0571385622024536	1.0641589164733887	1.0656256675720215	1.0673249959945679	1.0612283945083618	1.0643819570541382	1.064589262008667	1.0551410913467407	1.072805404663086	1.0713988542556763	1.057155966758728	1.0637181997299194	1.0640454292297363	1.0704319477081299	1.0568034648895264	1.0598726272583008	1.067979097366333	1.0631051063537598	1.0638291835784912	1.0549213886260986	1.0724788904190063	1.0664901733398438	1.0603485107421875	1.0556302070617676	1.0719119310379028	1.0633255243301392	1.063769817352295	1.062680959701538	1.0643057823181152	1.0630110502243042	1.0632715225219727	1.0591621398925781	1.067427158355713	1.0554800033569336	1.0730613470077515	1.0664867162704468	1.0596177577972412	1.0625529289245605	1.0638617277145386	1.0665982961654663	1.0598706007003784	1.0626424551010132	1.0637468099594116	1.0710132122039795	1.0556715726852417	1.0555698871612549	1.0723313093185425	1.0625684261322021	1.0640130043029785	1.0549119710922241	1.072647213935852	1.0645910501480103	1.0602409839630127	1.0593822002410889	1.0636404752731323	1.0682768821716309	1.0559779405593872	1.055681824684143	1.0709000825881958	1.067626714706421	1.0563290119171143	1.0576846599578857	1.0646860599517822	1.0620101690292358	1.0627070665359497	1.0668078660964966	1.054407000541687	1.0617430210113525	1.064193606376648	1.0626296997070312	1.0620335340499878	1.0589107275009155	1.0617059469223022	1.0695643424987793	1.0530140399932861	1.0565202236175537	1.0658682584762573	1.0569565296173096	1.063669204711914	1.0555596351623535	1.0637264251708984	1.0539768934249878	1.065913200378418	1.0592297315597534	1.0594369173049927	1.0634033679962158	1.0578356981277466	1.054303526878357	1.0745855569839478	1.0716655254364014	1.0719417333602905	1.0915786027908325	1.0751090049743652	1.061682939529419	1.0742543935775757	1.0605978965759277	1.067771553993225	1.0644981861114502	1.059004545211792
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
